id,IRB,Opinion1,Opinion2,Opinion3,Opinion4,Opinion5,Responsibility1,Responsibility2,Responsibility3,Responsibility4,Responsibility5,Responsibility6,Responsibility7,Responsibility8,ResponsibilityRank1,ResponsibilityRank2,ResponsibilityRank3,Farmer1,Farmer2,Farmer3,Farmer4,Farmer5,Farmer6,Farmer7,Environactive1,Environactive2,Environactive3,Environactive4,Environactive5,Environactive6,Environactive7,Environactive8,Environactive9,before,h_A_B,h_C_D,Q_7_choice,NOpay1,NOpay2,NOpay3,NOpay4,NOpay5,NOpay6,NOpay7,NOpay8,Q9r8oe,AttriRank1,AttriRank2,AttriRank3,AttriRank4,ChExper1,ChExper2,ChExper3,ImpChoice,Q12r7oe,D1,D2,D3,D4,D5,D6,D7,D8,D8r3oe,D9,D10,LOI,hD3,BLOCK,variable,choice,nu1,nu2,nu3,se1,se2,se3,po1,po2,po3,ph1,ph2,ph3,pr1,pr2,pr3,Opinion11,Opinion12,Opinion13,Opinion14,Opinion15,Farmer11,Farmer12,Farmer13,Farmer14,Farmer15,Farmer16,Farmer17,Environactive11,Environactive12,Environactive13,Environactive14,Environactive15,Environactive16,Environactive17,Environactive18,Environactive19,Opinion1_ranked,Opinion2_ranked,Opinion3_ranked,Opinion4_ranked,Opinion5_ranked
875,1,1,5,1,1,1,5,4,5,4,5,5,5,5,5,1,2,2,2,1,1,2,2,1,1,2,2,1,2,2,1,2,2,yes,B,D,2,0,0,0,0,0,0,0,1,Doesn't Iowa have a law on the books but never funded that a,1,2,3,4,4,4,5,3,NA,57,4,1944,1,1,3,0,1,NA,7,4,14516,6,2,choice_10,2,90,70,0,50,100,0,6,2,0,150,50,0,25,100,0,100,500,100,100,100,200,200,100,100,200,200,100,100,200,200,100,200,200,100,200,200,5,1,5,5,5
875,1,1,5,1,1,1,5,4,5,4,5,5,5,5,5,1,2,2,2,1,1,2,2,1,1,2,2,1,2,2,1,2,2,yes,B,D,2,0,0,0,0,0,0,0,1,Doesn't Iowa have a law on the books but never funded that a,1,2,3,4,4,4,5,3,NA,57,4,1944,1,1,3,0,1,NA,7,4,14516,6,2,choice_11,1,90,70,0,150,50,0,4,2,0,50,150,0,25,200,0,100,500,100,100,100,200,200,100,100,200,200,100,100,200,200,100,200,200,100,200,200,5,1,5,5,5
875,1,1,5,1,1,1,5,4,5,4,5,5,5,5,5,1,2,2,2,1,1,2,2,1,1,2,2,1,2,2,1,2,2,yes,B,D,2,0,0,0,0,0,0,0,1,Doesn't Iowa have a law on the books but never funded that a,1,2,3,4,4,4,5,3,NA,57,4,1944,1,1,3,0,1,NA,7,4,14516,6,2,choice_12,2,50,90,0,100,150,0,4,2,0,100,50,0,50,200,0,100,500,100,100,100,200,200,100,100,200,200,100,100,200,200,100,200,200,100,200,200,5,1,5,5,5
875,1,1,5,1,1,1,5,4,5,4,5,5,5,5,5,1,2,2,2,1,1,2,2,1,1,2,2,1,2,2,1,2,2,yes,B,D,2,0,0,0,0,0,0,0,1,Doesn't Iowa have a law on the books but never funded that a,1,2,3,4,4,4,5,3,NA,57,4,1944,1,1,3,0,1,NA,7,4,14516,6,2,choice_7,2,70,50,0,100,150,0,6,4,0,100,50,0,25,50,0,100,500,100,100,100,200,200,100,100,200,200,100,100,200,200,100,200,200,100,200,200,5,1,5,5,5
875,1,1,5,1,1,1,5,4,5,4,5,5,5,5,5,1,2,2,2,1,1,2,2,1,1,2,2,1,2,2,1,2,2,yes,B,D,2,0,0,0,0,0,0,0,1,Doesn't Iowa have a law on the books but never funded that a,1,2,3,4,4,4,5,3,NA,57,4,1944,1,1,3,0,1,NA,7,4,14516,6,2,choice_8,2,70,50,0,100,50,0,2,6,0,50,150,0,50,100,0,100,500,100,100,100,200,200,100,100,200,200,100,100,200,200,100,200,200,100,200,200,5,1,5,5,5
875,1,1,5,1,1,1,5,4,5,4,5,5,5,5,5,1,2,2,2,1,1,2,2,1,1,2,2,1,2,2,1,2,2,yes,B,D,2,0,0,0,0,0,0,0,1,Doesn't Iowa have a law on the books but never funded that a,1,2,3,4,4,4,5,3,NA,57,4,1944,1,1,3,0,1,NA,7,4,14516,6,2,choice_9,1,50,70,0,150,50,0,6,2,0,100,150,0,200,25,0,100,500,100,100,100,200,200,100,100,200,200,100,100,200,200,100,200,200,100,200,200,5,1,5,5,5
876,1,3,2,2,4,4,3,2,3,4,4,3,2,4,5,4,8,2,1,1,1,2,2,1,2,2,2,1,1,2,1,2,2,no,A,C,4,1,1,1,1,0,1,0,0,NA,2,1,3,4,4,4,3,5,NA,63,3,1938,1,1,2,0,1,NA,7,2,663,6,2,choice_10,3,90,70,0,50,100,0,6,2,0,150,50,0,25,100,0,300,200,200,400,400,200,100,100,100,200,200,100,200,200,200,100,100,200,100,200,200,3,4,4,2,2
876,1,3,2,2,4,4,3,2,3,4,4,3,2,4,5,4,8,2,1,1,1,2,2,1,2,2,2,1,1,2,1,2,2,no,A,C,4,1,1,1,1,0,1,0,0,NA,2,1,3,4,4,4,3,5,NA,63,3,1938,1,1,2,0,1,NA,7,2,663,6,2,choice_11,3,90,70,0,150,50,0,4,2,0,50,150,0,25,200,0,300,200,200,400,400,200,100,100,100,200,200,100,200,200,200,100,100,200,100,200,200,3,4,4,2,2
876,1,3,2,2,4,4,3,2,3,4,4,3,2,4,5,4,8,2,1,1,1,2,2,1,2,2,2,1,1,2,1,2,2,no,A,C,4,1,1,1,1,0,1,0,0,NA,2,1,3,4,4,4,3,5,NA,63,3,1938,1,1,2,0,1,NA,7,2,663,6,2,choice_12,3,50,90,0,100,150,0,4,2,0,100,50,0,50,200,0,300,200,200,400,400,200,100,100,100,200,200,100,200,200,200,100,100,200,100,200,200,3,4,4,2,2
876,1,3,2,2,4,4,3,2,3,4,4,3,2,4,5,4,8,2,1,1,1,2,2,1,2,2,2,1,1,2,1,2,2,no,A,C,4,1,1,1,1,0,1,0,0,NA,2,1,3,4,4,4,3,5,NA,63,3,1938,1,1,2,0,1,NA,7,2,663,6,2,choice_7,3,70,50,0,100,150,0,6,4,0,100,50,0,25,50,0,300,200,200,400,400,200,100,100,100,200,200,100,200,200,200,100,100,200,100,200,200,3,4,4,2,2
876,1,3,2,2,4,4,3,2,3,4,4,3,2,4,5,4,8,2,1,1,1,2,2,1,2,2,2,1,1,2,1,2,2,no,A,C,4,1,1,1,1,0,1,0,0,NA,2,1,3,4,4,4,3,5,NA,63,3,1938,1,1,2,0,1,NA,7,2,663,6,2,choice_8,3,70,50,0,100,50,0,2,6,0,50,150,0,50,100,0,300,200,200,400,400,200,100,100,100,200,200,100,200,200,200,100,100,200,100,200,200,3,4,4,2,2
876,1,3,2,2,4,4,3,2,3,4,4,3,2,4,5,4,8,2,1,1,1,2,2,1,2,2,2,1,1,2,1,2,2,no,A,C,4,1,1,1,1,0,1,0,0,NA,2,1,3,4,4,4,3,5,NA,63,3,1938,1,1,2,0,1,NA,7,2,663,6,2,choice_9,3,50,70,0,150,50,0,6,2,0,100,150,0,200,25,0,300,200,200,400,400,200,100,100,100,200,200,100,200,200,200,100,100,200,100,200,200,3,4,4,2,2
884,1,2,5,1,3,3,4,4,4,3,3,5,5,3,6,7,3,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,no,B,C,3,0,0,0,0,0,1,0,0,NA,1,3,2,4,4,5,5,3,NA,77,5,1983,1,1,2,0,1,NA,7,6,416,3,2,choice_10,1,90,70,0,50,100,0,6,2,0,150,50,0,25,100,0,200,500,100,300,300,200,200,200,200,200,200,100,200,200,200,100,200,100,200,200,200,4,1,5,3,3
884,1,2,5,1,3,3,4,4,4,3,3,5,5,3,6,7,3,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,no,B,C,3,0,0,0,0,0,1,0,0,NA,1,3,2,4,4,5,5,3,NA,77,5,1983,1,1,2,0,1,NA,7,6,416,3,2,choice_11,1,90,70,0,150,50,0,4,2,0,50,150,0,25,200,0,200,500,100,300,300,200,200,200,200,200,200,100,200,200,200,100,200,100,200,200,200,4,1,5,3,3
884,1,2,5,1,3,3,4,4,4,3,3,5,5,3,6,7,3,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,no,B,C,3,0,0,0,0,0,1,0,0,NA,1,3,2,4,4,5,5,3,NA,77,5,1983,1,1,2,0,1,NA,7,6,416,3,2,choice_12,2,50,90,0,100,150,0,4,2,0,100,50,0,50,200,0,200,500,100,300,300,200,200,200,200,200,200,100,200,200,200,100,200,100,200,200,200,4,1,5,3,3
884,1,2,5,1,3,3,4,4,4,3,3,5,5,3,6,7,3,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,no,B,C,3,0,0,0,0,0,1,0,0,NA,1,3,2,4,4,5,5,3,NA,77,5,1983,1,1,2,0,1,NA,7,6,416,3,2,choice_7,1,70,50,0,100,150,0,6,4,0,100,50,0,25,50,0,200,500,100,300,300,200,200,200,200,200,200,100,200,200,200,100,200,100,200,200,200,4,1,5,3,3
884,1,2,5,1,3,3,4,4,4,3,3,5,5,3,6,7,3,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,no,B,C,3,0,0,0,0,0,1,0,0,NA,1,3,2,4,4,5,5,3,NA,77,5,1983,1,1,2,0,1,NA,7,6,416,3,2,choice_8,2,70,50,0,100,50,0,2,6,0,50,150,0,50,100,0,200,500,100,300,300,200,200,200,200,200,200,100,200,200,200,100,200,100,200,200,200,4,1,5,3,3
884,1,2,5,1,3,3,4,4,4,3,3,5,5,3,6,7,3,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,no,B,C,3,0,0,0,0,0,1,0,0,NA,1,3,2,4,4,5,5,3,NA,77,5,1983,1,1,2,0,1,NA,7,6,416,3,2,choice_9,2,50,70,0,150,50,0,6,2,0,100,150,0,200,25,0,200,500,100,300,300,200,200,200,200,200,200,100,200,200,200,100,200,100,200,200,200,4,1,5,3,3
886,1,2,5,2,2,4,4,4,4,4,4,5,4,4,5,4,3,2,1,1,1,2,2,1,1,2,1,1,2,2,1,2,1,yes,B,C,1,0,0,0,0,0,0,0,1,"Inital funding as I selected, then if proven results expand.",1,3,2,4,4,2,4,3,NA,57,5,1949,1,1,3,0,1,NA,7,5,834,6,2,choice_10,1,90,70,0,50,100,0,6,2,0,150,50,0,25,100,0,200,500,200,200,400,200,100,100,100,200,200,100,100,200,100,100,200,200,100,200,100,4,1,4,4,2
886,1,2,5,2,2,4,4,4,4,4,4,5,4,4,5,4,3,2,1,1,1,2,2,1,1,2,1,1,2,2,1,2,1,yes,B,C,1,0,0,0,0,0,0,0,1,"Inital funding as I selected, then if proven results expand.",1,3,2,4,4,2,4,3,NA,57,5,1949,1,1,3,0,1,NA,7,5,834,6,2,choice_11,1,90,70,0,150,50,0,4,2,0,50,150,0,25,200,0,200,500,200,200,400,200,100,100,100,200,200,100,100,200,100,100,200,200,100,200,100,4,1,4,4,2
886,1,2,5,2,2,4,4,4,4,4,4,5,4,4,5,4,3,2,1,1,1,2,2,1,1,2,1,1,2,2,1,2,1,yes,B,C,1,0,0,0,0,0,0,0,1,"Inital funding as I selected, then if proven results expand.",1,3,2,4,4,2,4,3,NA,57,5,1949,1,1,3,0,1,NA,7,5,834,6,2,choice_12,1,50,90,0,100,150,0,4,2,0,100,50,0,50,200,0,200,500,200,200,400,200,100,100,100,200,200,100,100,200,100,100,200,200,100,200,100,4,1,4,4,2
886,1,2,5,2,2,4,4,4,4,4,4,5,4,4,5,4,3,2,1,1,1,2,2,1,1,2,1,1,2,2,1,2,1,yes,B,C,1,0,0,0,0,0,0,0,1,"Inital funding as I selected, then if proven results expand.",1,3,2,4,4,2,4,3,NA,57,5,1949,1,1,3,0,1,NA,7,5,834,6,2,choice_7,1,70,50,0,100,150,0,6,4,0,100,50,0,25,50,0,200,500,200,200,400,200,100,100,100,200,200,100,100,200,100,100,200,200,100,200,100,4,1,4,4,2
886,1,2,5,2,2,4,4,4,4,4,4,5,4,4,5,4,3,2,1,1,1,2,2,1,1,2,1,1,2,2,1,2,1,yes,B,C,1,0,0,0,0,0,0,0,1,"Inital funding as I selected, then if proven results expand.",1,3,2,4,4,2,4,3,NA,57,5,1949,1,1,3,0,1,NA,7,5,834,6,2,choice_8,1,70,50,0,100,50,0,2,6,0,50,150,0,50,100,0,200,500,200,200,400,200,100,100,100,200,200,100,100,200,100,100,200,200,100,200,100,4,1,4,4,2
886,1,2,5,2,2,4,4,4,4,4,4,5,4,4,5,4,3,2,1,1,1,2,2,1,1,2,1,1,2,2,1,2,1,yes,B,C,1,0,0,0,0,0,0,0,1,"Inital funding as I selected, then if proven results expand.",1,3,2,4,4,2,4,3,NA,57,5,1949,1,1,3,0,1,NA,7,5,834,6,2,choice_9,2,50,70,0,150,50,0,6,2,0,100,150,0,200,25,0,200,500,200,200,400,200,100,100,100,200,200,100,100,200,100,100,200,200,100,200,100,4,1,4,4,2
887,1,2,4,1,2,1,4,4,3,4,4,4,4,3,2,1,5,2,1,1,2,2,2,1,2,2,2,1,2,2,1,1,2,no,B,C,2,0,1,0,0,0,1,1,0,NA,2,1,3,4,3,4,4,3,NA,25,2,1961,1,1,2,0,1,NA,7,6,485,5,2,choice_10,1,90,70,0,50,100,0,6,2,0,150,50,0,25,100,0,200,400,100,200,100,200,100,100,200,200,200,100,200,200,200,100,200,200,100,100,200,4,2,5,4,5
887,1,2,4,1,2,1,4,4,3,4,4,4,4,3,2,1,5,2,1,1,2,2,2,1,2,2,2,1,2,2,1,1,2,no,B,C,2,0,1,0,0,0,1,1,0,NA,2,1,3,4,3,4,4,3,NA,25,2,1961,1,1,2,0,1,NA,7,6,485,5,2,choice_11,2,90,70,0,150,50,0,4,2,0,50,150,0,25,200,0,200,400,100,200,100,200,100,100,200,200,200,100,200,200,200,100,200,200,100,100,200,4,2,5,4,5
887,1,2,4,1,2,1,4,4,3,4,4,4,4,3,2,1,5,2,1,1,2,2,2,1,2,2,2,1,2,2,1,1,2,no,B,C,2,0,1,0,0,0,1,1,0,NA,2,1,3,4,3,4,4,3,NA,25,2,1961,1,1,2,0,1,NA,7,6,485,5,2,choice_12,1,50,90,0,100,150,0,4,2,0,100,50,0,50,200,0,200,400,100,200,100,200,100,100,200,200,200,100,200,200,200,100,200,200,100,100,200,4,2,5,4,5
887,1,2,4,1,2,1,4,4,3,4,4,4,4,3,2,1,5,2,1,1,2,2,2,1,2,2,2,1,2,2,1,1,2,no,B,C,2,0,1,0,0,0,1,1,0,NA,2,1,3,4,3,4,4,3,NA,25,2,1961,1,1,2,0,1,NA,7,6,485,5,2,choice_7,2,70,50,0,100,150,0,6,4,0,100,50,0,25,50,0,200,400,100,200,100,200,100,100,200,200,200,100,200,200,200,100,200,200,100,100,200,4,2,5,4,5
887,1,2,4,1,2,1,4,4,3,4,4,4,4,3,2,1,5,2,1,1,2,2,2,1,2,2,2,1,2,2,1,1,2,no,B,C,2,0,1,0,0,0,1,1,0,NA,2,1,3,4,3,4,4,3,NA,25,2,1961,1,1,2,0,1,NA,7,6,485,5,2,choice_8,1,70,50,0,100,50,0,2,6,0,50,150,0,50,100,0,200,400,100,200,100,200,100,100,200,200,200,100,200,200,200,100,200,200,100,100,200,4,2,5,4,5
887,1,2,4,1,2,1,4,4,3,4,4,4,4,3,2,1,5,2,1,1,2,2,2,1,2,2,2,1,2,2,1,1,2,no,B,C,2,0,1,0,0,0,1,1,0,NA,2,1,3,4,3,4,4,3,NA,25,2,1961,1,1,2,0,1,NA,7,6,485,5,2,choice_9,2,50,70,0,150,50,0,6,2,0,100,150,0,200,25,0,200,400,100,200,100,200,100,100,200,200,200,100,200,200,200,100,200,200,100,100,200,4,2,5,4,5
900,1,2,5,1,2,2,4,4,4,4,4,4,4,3,1,2,3,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2,yes,A,C,2,0,0,0,1,0,0,0,0,NA,2,3,4,1,5,5,5,3,NA,29,3,1969,1,5,2,0,1,NA,7,5,370,4,2,choice_10,1,90,70,0,50,100,0,6,2,0,150,50,0,25,100,0,200,500,100,200,200,200,100,200,200,200,200,100,100,100,100,100,200,200,100,200,200,4,1,5,4,4
900,1,2,5,1,2,2,4,4,4,4,4,4,4,3,1,2,3,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2,yes,A,C,2,0,0,0,1,0,0,0,0,NA,2,3,4,1,5,5,5,3,NA,29,3,1969,1,5,2,0,1,NA,7,5,370,4,2,choice_11,1,90,70,0,150,50,0,4,2,0,50,150,0,25,200,0,200,500,100,200,200,200,100,200,200,200,200,100,100,100,100,100,200,200,100,200,200,4,1,5,4,4
900,1,2,5,1,2,2,4,4,4,4,4,4,4,3,1,2,3,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2,yes,A,C,2,0,0,0,1,0,0,0,0,NA,2,3,4,1,5,5,5,3,NA,29,3,1969,1,5,2,0,1,NA,7,5,370,4,2,choice_12,2,50,90,0,100,150,0,4,2,0,100,50,0,50,200,0,200,500,100,200,200,200,100,200,200,200,200,100,100,100,100,100,200,200,100,200,200,4,1,5,4,4
900,1,2,5,1,2,2,4,4,4,4,4,4,4,3,1,2,3,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2,yes,A,C,2,0,0,0,1,0,0,0,0,NA,2,3,4,1,5,5,5,3,NA,29,3,1969,1,5,2,0,1,NA,7,5,370,4,2,choice_7,2,70,50,0,100,150,0,6,4,0,100,50,0,25,50,0,200,500,100,200,200,200,100,200,200,200,200,100,100,100,100,100,200,200,100,200,200,4,1,5,4,4
900,1,2,5,1,2,2,4,4,4,4,4,4,4,3,1,2,3,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2,yes,A,C,2,0,0,0,1,0,0,0,0,NA,2,3,4,1,5,5,5,3,NA,29,3,1969,1,5,2,0,1,NA,7,5,370,4,2,choice_8,2,70,50,0,100,50,0,2,6,0,50,150,0,50,100,0,200,500,100,200,200,200,100,200,200,200,200,100,100,100,100,100,200,200,100,200,200,4,1,5,4,4
900,1,2,5,1,2,2,4,4,4,4,4,4,4,3,1,2,3,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2,yes,A,C,2,0,0,0,1,0,0,0,0,NA,2,3,4,1,5,5,5,3,NA,29,3,1969,1,5,2,0,1,NA,7,5,370,4,2,choice_9,2,50,70,0,150,50,0,6,2,0,100,150,0,200,25,0,200,500,100,200,200,200,100,200,200,200,200,100,100,100,100,100,200,200,100,200,200,4,1,5,4,4
903,1,3,4,3,3,4,4,2,5,5,4,5,3,2,3,1,6,2,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,no,B,C,4,0,0,1,1,0,0,1,0,NA,1,4,2,3,4,5,5,3,NA,52,2,1962,1,1,2,0,2,NA,7,5,407,5,2,choice_10,3,90,70,0,50,100,0,6,2,0,150,50,0,25,100,0,300,400,300,300,400,200,200,200,200,200,100,100,200,100,200,200,200,100,100,200,100,3,2,3,3,2
903,1,3,4,3,3,4,4,2,5,5,4,5,3,2,3,1,6,2,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,no,B,C,4,0,0,1,1,0,0,1,0,NA,1,4,2,3,4,5,5,3,NA,52,2,1962,1,1,2,0,2,NA,7,5,407,5,2,choice_11,3,90,70,0,150,50,0,4,2,0,50,150,0,25,200,0,300,400,300,300,400,200,200,200,200,200,100,100,200,100,200,200,200,100,100,200,100,3,2,3,3,2
903,1,3,4,3,3,4,4,2,5,5,4,5,3,2,3,1,6,2,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,no,B,C,4,0,0,1,1,0,0,1,0,NA,1,4,2,3,4,5,5,3,NA,52,2,1962,1,1,2,0,2,NA,7,5,407,5,2,choice_12,3,50,90,0,100,150,0,4,2,0,100,50,0,50,200,0,300,400,300,300,400,200,200,200,200,200,100,100,200,100,200,200,200,100,100,200,100,3,2,3,3,2
903,1,3,4,3,3,4,4,2,5,5,4,5,3,2,3,1,6,2,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,no,B,C,4,0,0,1,1,0,0,1,0,NA,1,4,2,3,4,5,5,3,NA,52,2,1962,1,1,2,0,2,NA,7,5,407,5,2,choice_7,3,70,50,0,100,150,0,6,4,0,100,50,0,25,50,0,300,400,300,300,400,200,200,200,200,200,100,100,200,100,200,200,200,100,100,200,100,3,2,3,3,2
903,1,3,4,3,3,4,4,2,5,5,4,5,3,2,3,1,6,2,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,no,B,C,4,0,0,1,1,0,0,1,0,NA,1,4,2,3,4,5,5,3,NA,52,2,1962,1,1,2,0,2,NA,7,5,407,5,2,choice_8,3,70,50,0,100,50,0,2,6,0,50,150,0,50,100,0,300,400,300,300,400,200,200,200,200,200,100,100,200,100,200,200,200,100,100,200,100,3,2,3,3,2
903,1,3,4,3,3,4,4,2,5,5,4,5,3,2,3,1,6,2,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,no,B,C,4,0,0,1,1,0,0,1,0,NA,1,4,2,3,4,5,5,3,NA,52,2,1962,1,1,2,0,2,NA,7,5,407,5,2,choice_9,3,50,70,0,150,50,0,6,2,0,100,150,0,200,25,0,300,400,300,300,400,200,200,200,200,200,100,100,200,100,200,200,200,100,100,200,100,3,2,3,3,2
904,1,3,2,3,2,4,4,4,4,4,3,4,4,4,3,2,4,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,no,A,C,2,0,0,0,1,0,0,0,0,NA,1,2,4,3,5,4,4,2,NA,23,1,1998,2,5,6,2,2,NA,3,1,450,1,2,choice_10,1,90,70,0,50,100,0,6,2,0,150,50,0,25,100,0,300,200,300,200,400,200,200,200,200,200,200,200,200,200,200,100,200,100,100,200,200,3,4,3,4,2
904,1,3,2,3,2,4,4,4,4,4,3,4,4,4,3,2,4,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,no,A,C,2,0,0,0,1,0,0,0,0,NA,1,2,4,3,5,4,4,2,NA,23,1,1998,2,5,6,2,2,NA,3,1,450,1,2,choice_11,1,90,70,0,150,50,0,4,2,0,50,150,0,25,200,0,300,200,300,200,400,200,200,200,200,200,200,200,200,200,200,100,200,100,100,200,200,3,4,3,4,2
904,1,3,2,3,2,4,4,4,4,4,3,4,4,4,3,2,4,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,no,A,C,2,0,0,0,1,0,0,0,0,NA,1,2,4,3,5,4,4,2,NA,23,1,1998,2,5,6,2,2,NA,3,1,450,1,2,choice_12,1,50,90,0,100,150,0,4,2,0,100,50,0,50,200,0,300,200,300,200,400,200,200,200,200,200,200,200,200,200,200,100,200,100,100,200,200,3,4,3,4,2
904,1,3,2,3,2,4,4,4,4,4,3,4,4,4,3,2,4,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,no,A,C,2,0,0,0,1,0,0,0,0,NA,1,2,4,3,5,4,4,2,NA,23,1,1998,2,5,6,2,2,NA,3,1,450,1,2,choice_7,1,70,50,0,100,150,0,6,4,0,100,50,0,25,50,0,300,200,300,200,400,200,200,200,200,200,200,200,200,200,200,100,200,100,100,200,200,3,4,3,4,2
904,1,3,2,3,2,4,4,4,4,4,3,4,4,4,3,2,4,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,no,A,C,2,0,0,0,1,0,0,0,0,NA,1,2,4,3,5,4,4,2,NA,23,1,1998,2,5,6,2,2,NA,3,1,450,1,2,choice_8,1,70,50,0,100,50,0,2,6,0,50,150,0,50,100,0,300,200,300,200,400,200,200,200,200,200,200,200,200,200,200,100,200,100,100,200,200,3,4,3,4,2
904,1,3,2,3,2,4,4,4,4,4,3,4,4,4,3,2,4,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,no,A,C,2,0,0,0,1,0,0,0,0,NA,1,2,4,3,5,4,4,2,NA,23,1,1998,2,5,6,2,2,NA,3,1,450,1,2,choice_9,1,50,70,0,150,50,0,6,2,0,100,150,0,200,25,0,300,200,300,200,400,200,200,200,200,200,200,200,200,200,200,100,200,100,100,200,200,3,4,3,4,2
909,1,2,3,3,3,3,1,1,1,1,4,4,5,5,1,2,5,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,no,B,D,4,1,1,0,0,0,1,0,0,NA,2,3,1,4,3,2,5,1,NA,56,3,1973,1,3,1,0,2,NA,7,2,657,4,2,choice_10,1,90,70,0,50,100,0,6,2,0,150,50,0,25,100,0,200,300,300,300,300,200,200,200,200,200,200,100,100,200,200,200,200,200,100,200,100,4,3,3,3,3
909,1,2,3,3,3,3,1,1,1,1,4,4,5,5,1,2,5,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,no,B,D,4,1,1,0,0,0,1,0,0,NA,2,3,1,4,3,2,5,1,NA,56,3,1973,1,3,1,0,2,NA,7,2,657,4,2,choice_11,2,90,70,0,150,50,0,4,2,0,50,150,0,25,200,0,200,300,300,300,300,200,200,200,200,200,200,100,100,200,200,200,200,200,100,200,100,4,3,3,3,3
909,1,2,3,3,3,3,1,1,1,1,4,4,5,5,1,2,5,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,no,B,D,4,1,1,0,0,0,1,0,0,NA,2,3,1,4,3,2,5,1,NA,56,3,1973,1,3,1,0,2,NA,7,2,657,4,2,choice_12,1,50,90,0,100,150,0,4,2,0,100,50,0,50,200,0,200,300,300,300,300,200,200,200,200,200,200,100,100,200,200,200,200,200,100,200,100,4,3,3,3,3
909,1,2,3,3,3,3,1,1,1,1,4,4,5,5,1,2,5,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,no,B,D,4,1,1,0,0,0,1,0,0,NA,2,3,1,4,3,2,5,1,NA,56,3,1973,1,3,1,0,2,NA,7,2,657,4,2,choice_7,1,70,50,0,100,150,0,6,4,0,100,50,0,25,50,0,200,300,300,300,300,200,200,200,200,200,200,100,100,200,200,200,200,200,100,200,100,4,3,3,3,3
909,1,2,3,3,3,3,1,1,1,1,4,4,5,5,1,2,5,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,no,B,D,4,1,1,0,0,0,1,0,0,NA,2,3,1,4,3,2,5,1,NA,56,3,1973,1,3,1,0,2,NA,7,2,657,4,2,choice_8,3,70,50,0,100,50,0,2,6,0,50,150,0,50,100,0,200,300,300,300,300,200,200,200,200,200,200,100,100,200,200,200,200,200,100,200,100,4,3,3,3,3
909,1,2,3,3,3,3,1,1,1,1,4,4,5,5,1,2,5,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,no,B,D,4,1,1,0,0,0,1,0,0,NA,2,3,1,4,3,2,5,1,NA,56,3,1973,1,3,1,0,2,NA,7,2,657,4,2,choice_9,1,50,70,0,150,50,0,6,2,0,100,150,0,200,25,0,200,300,300,300,300,200,200,200,200,200,200,100,100,200,200,200,200,200,100,200,100,4,3,3,3,3
912,1,2,5,2,2,2,5,5,5,5,5,5,5,5,6,5,8,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,no,A,C,1,0,1,0,1,0,0,0,0,NA,1,2,3,4,3,2,4,4,NA,75,2,1954,1,1,2,0,1,NA,2,3,1177,6,2,choice_10,1,90,70,0,50,100,0,6,2,0,150,50,0,25,100,0,200,500,200,200,200,200,100,100,200,200,200,200,200,200,200,100,200,100,200,200,100,4,1,4,4,4
912,1,2,5,2,2,2,5,5,5,5,5,5,5,5,6,5,8,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,no,A,C,1,0,1,0,1,0,0,0,0,NA,1,2,3,4,3,2,4,4,NA,75,2,1954,1,1,2,0,1,NA,2,3,1177,6,2,choice_11,1,90,70,0,150,50,0,4,2,0,50,150,0,25,200,0,200,500,200,200,200,200,100,100,200,200,200,200,200,200,200,100,200,100,200,200,100,4,1,4,4,4
